C-ZEITGES-0;C-HCGES-0;F-HF1;F-HF11;F-HF12;F-HF121;F-HF122;F-HF2;F-HF21;F-HF22;F-HF23;F-HF3;F-HF31;F-HF32;F-HF4;F-ALLE_HF
ZEITGES-2013;HC-HC511;2677,415;0,000;2677,415;2677,415;0,000;7,235;7,235;0,000;0,000;388,346;0,000;388,346;0,000;3072,996
ZEITGES-2013;HC-HC512;0,000;0,000;0,000;0,000;0,000;14,855;14,855;0,000;0,000;797,370;797,370;0,000;0,000;812,226
ZEITGES-2013;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,369;1,369;0,000;0,000;73,465;73,465;0,000;0,000;74,834
ZEITGES-2013;HC-HC52;598,738;0,000;598,738;598,738;0,000;93,229;93,229;0,000;0,000;920,870;913,107;7,763;0,000;1612,837
ZEITGES-2013;HC-HC71;53,356;53,356;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;53,356
ZEITGES-2013;HC-HC72;682,065;32,063;650,002;650,002;0,000;615,539;615,539;0,000;0,000;0,000;0,000;0,000;0,000;1297,604
ZEITGES-2013;HC-ALLE_HC;24656,336;10143,999;14512,337;14512,337;0,000;2273,048;1698,796;515,934;58,317;6387,207;5650,722;736,485;0,000;33316,590
ZEITGES-2014;HC-HC1-HC2;16229,616;5991,127;10238,489;10238,489;0,000;1235,253;996,660;238,593;0,000;2894,704;2562,141;332,563;0,000;20359,572
ZEITGES-2014;HC-HC3;3876,975;3865,766;11,210;11,210;0,000;67,803;0,000;67,803;0,000;1170,146;1170,146;0,000;0,000;5114,924
ZEITGES-2014;HC-HC4;703,071;130,638;572,433;572,433;0,000;221,902;0,000;221,902;0,000;128,752;115,173;13,579;0,000;1053,725
ZEITGES-2014;HC-HC5;3475,975;0,000;3475,975;3475,975;0,000;126,234;126,234;0,000;0,000;2277,542;1895,867;381,675;0,000;5879,751
ZEITGES-2014;HC-HC6;522,633;355,994;166,639;166,639;0,000;78,515;0,000;14,952;63,563;125,537;125,537;0,000;0,000;726,685
ZEITGES-2014;HC-HC7;755,646;89,726;665,920;665,920;0,000;650,587;650,587;0,000;0,000;0,000;0,000;0,000;0,000;1406,234
ZEITGES-2014;HC-ALL_HC;25563,917;10433,251;15130,666;15130,666;0,000;2380,294;1773,481;543,250;63,563;6596,680;5868,863;727,817;0,000;34540,891
ZEITGES-2014;HC-HC1;14834,823;5828,167;9006,655;9006,655;0,000;971,504;961,326;10,178;0,000;2262,666;2000,088;262,578;0,000;18068,993
ZEITGES-2014;HC-HC2;1394,793;162,960;1231,833;1231,833;0,000;263,748;35,334;228,414;0,000;632,038;562,054;69,985;0,000;2290,579
ZEITGES-2014;HC-HC11-HC21;9902,369;4551,675;5350,694;5350,694;0,000;1060,359;859,179;201,180;0,000;458,000;388,016;69,985;0,000;11420,729
ZEITGES-2014;HC-HC11;8799,367;4488,844;4310,523;4310,523;0,000;830,968;823,845;7,123;0,000;220,461;220,461;0,000;0,000;9850,796
ZEITGES-2014;HC-HC21;1103,002;62,831;1040,171;1040,171;0,000;229,392;35,334;194,058;0,000;237,539;167,555;69,985;0,000;1569,933
ZEITGES-2014;HC-HC12-HC22;279,824;154,277;125,547;125,547;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;280,824
ZEITGES-2014;HC-HC12;279,824;154,277;125,547;125,547;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;280,824
ZEITGES-2014;HC-HC13-HC23;6025,828;1282,094;4743,734;4743,734;0,000;174,893;137,481;37,412;0,000;2435,704;2173,126;262,578;0,000;8636,425
ZEITGES-2014;HC-HC13;5734,037;1181,965;4552,072;4552,072;0,000;140,536;137,481;3,055;0,000;2041,205;1778,627;262,578;0,000;7915,778
ZEITGES-2014;HC-HC131;1245,520;103,204;1142,316;1142,316;0,000;4,438;4,438;0,000;0,000;241,190;184,160;57,031;0,000;1491,148
ZEITGES-2014;HC-HC132;889,281;48,823;840,458;840,458;0,000;36,643;36,643;0,000;0,000;1095,825;969,566;126,259;0,000;2021,750
ZEITGES-2014;HC-HC133;3480,754;993,796;2486,958;2486,958;0,000;96,400;96,400;0,000;0,000;572,162;492,874;79,288;0,000;4149,316
ZEITGES-2014;HC-HC139;118,482;36,143;82,339;82,339;0,000;3,055;0,000;3,055;0,000;132,027;132,027;0,000;0,000;253,564
ZEITGES-2014;HC-HC23;291,791;100,129;191,662;191,662;0,000;34,357;0,000;34,357;0,000;394,499;394,499;0,000;0,000;720,647
ZEITGES-2014;HC-HC14-HC24;21,594;3,081;18,514;18,514;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;21,594
ZEITGES-2014;HC-HC14;21,594;3,081;18,514;18,514;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;21,594
ZEITGES-2014;HC-HC31;1638,362;1638,362;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1014,586;1014,586;0,000;0,000;2652,948
ZEITGES-2014;HC-HC32;37,677;37,677;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;37,677
ZEITGES-2014;HC-HC34;2200,936;2189,727;11,210;11,210;0,000;67,803;0,000;67,803;0,000;155,560;155,560;0,000;0,000;2424,299
ZEITGES-2014;HC-HC41;149,741;0,099;149,642;149,642;0,000;0,000;0,000;0,000;0,000;40,847;40,847;0,000;0,000;190,588
ZEITGES-2014;HC-HC42;197,820;0,080;197,740;197,740;0,000;0,000;0,000;0,000;0,000;53,976;53,976;0,000;0,000;251,796
ZEITGES-2014;HC-HC43;355,510;130,458;225,052;225,052;0,000;221,902;0,000;221,902;0,000;33,928;20,349;13,579;0,000;611,340
ZEITGES-2014;HC-HC51;2858,541;0,000;2858,541;2858,541;0,000;25,593;25,593;0,000;0,000;1310,404;936,518;373,887;0,000;4194,538
ZEITGES-2014;HC-HC511;2858,541;0,000;2858,541;2858,541;0,000;7,302;7,302;0,000;0,000;373,887;0,000;373,887;0,000;3239,730
ZEITGES-2014;HC-HC512;0,000;0,000;0,000;0,000;0,000;16,878;16,878;0,000;0,000;864,166;864,166;0,000;0,000;881,043
ZEITGES-2014;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,413;1,413;0,000;0,000;72,352;72,352;0,000;0,000;73,765
ZEITGES-2014;HC-HC52;617,434;0,000;617,434;617,434;0,000;100,641;100,641;0,000;0,000;967,138;959,349;7,788;0,000;1685,213
ZEITGES-2014;HC-HC71;56,256;56,256;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;56,256
ZEITGES-2014;HC-HC72;699,391;33,470;665,920;665,920;0,000;650,587;650,587;0,000;0,000;0,000;0,000;0,000;0,000;1349,978
ZEITGES-2014;HC-ALLE_HC;25563,917;10433,251;15130,666;15130,666;0,000;2380,294;1773,481;543,250;63,563;6596,680;5868,863;727,817;0,000;34540,891
ZEITGES-2015;HC-HC1-HC2;16742,324;6143,083;10599,241;10599,241;0,000;1251,898;1008,490;243,408;0,000;2944,072;2611,572;332,500;0,000;20938,294
ZEITGES-2015;HC-HC3;3966,156;3955,368;10,788;10,788;0,000;73,073;0,000;73,073;0,000;1262,882;1262,882;0,000;0,000;5302,112
ZEITGES-2015;HC-HC4;724,477;131,986;592,491;592,491;0,000;238,003;11,891;226,112;0,000;119,468;106,662;12,806;0,000;1081,948
ZEITGES-2015;HC-HC5;3640,208;0,000;3640,208;3640,208;0,000;141,523;141,523;0,000;0,000;2357,486;1948,635;408,851;0,000;6139,217
ZEITGES-2015;HC-HC6;558,496;382,897;175,598;175,598;0,000;92,188;2,507;16,616;73,065;130,153;130,153;0,000;0,000;780,837
ZEITGES-2015;HC-HC7;801,456;99,066;702,390;702,390;0,000;648,483;648,483;0,000;0,000;0,000;0,000;0,000;0,000;1449,940
ZEITGES-2015;HC-ALL_HC;26433,117;10712,399;15720,718;15720,718;0,000;2445,168;1812,894;559,209;73,065;6814,061;6059,904;754,157;0,000;35692,347
ZEITGES-2015;HC-HC1;15307,692;5976,396;9331,296;9331,296;0,000;981,023;972,350;8,673;0,000;2301,172;2040,347;260,824;0,000;18589,886
ZEITGES-2015;HC-HC2;1434,632;166,687;1267,945;1267,945;0,000;270,875;36,140;234,735;0,000;642,900;571,225;71,676;0,000;2348,408
ZEITGES-2015;HC-HC11-HC21;10164,359;4650,538;5513,821;5513,821;0,000;1078,265;872,804;205,461;0,000;449,774;378,099;71,676;0,000;11692,399
ZEITGES-2015;HC-HC11;9033,977;4586,783;4447,194;4447,194;0,000;842,775;837,283;5,492;0,000;224,566;224,566;0,000;0,000;10101,318
ZEITGES-2015;HC-HC21;1130,383;63,756;1066,627;1066,627;0,000;235,490;35,521;199,969;0,000;225,208;153,532;71,676;0,000;1591,080
ZEITGES-2015;HC-HC12-HC22;302,105;165,913;136,192;136,192;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;303,105
ZEITGES-2015;HC-HC12;302,105;165,913;136,192;136,192;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;303,105
ZEITGES-2015;HC-HC13-HC23;6253,459;1323,810;4929,649;4929,649;0,000;173,633;135,686;37,947;0,000;2493,298;2232,474;260,824;0,000;8920,389
ZEITGES-2015;HC-HC13;5949,209;1220,878;4728,331;4728,331;0,000;138,247;135,067;3,181;0,000;2075,605;1814,781;260,824;0,000;8163,061
ZEITGES-2015;HC-HC131;1299,786;110,433;1189,354;1189,354;0,000;43,880;43,880;0,000;0,000;306,578;249,434;57,143;0,000;1650,244
ZEITGES-2015;HC-HC132;927,502;48,402;879,099;879,099;0,000;37,079;37,079;0,000;0,000;1097,939;974,167;123,771;0,000;2062,519
ZEITGES-2015;HC-HC133;3593,334;1021,877;2571,457;2571,457;0,000;54,108;54,108;0,000;0,000;530,986;451,077;79,909;0,000;4178,428
ZEITGES-2015;HC-HC139;128,587;40,166;88,421;88,421;0,000;3,181;0,000;3,181;0,000;140,102;140,102;0,000;0,000;271,870
ZEITGES-2015;HC-HC23;304,250;102,932;201,318;201,318;0,000;35,386;0,619;34,767;0,000;417,692;417,692;0,000;0,000;757,328
ZEITGES-2015;HC-HC14-HC24;22,401;2,822;19,579;19,579;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;22,401
